Pays_indic,Country Name,Country Code,Indicator Name,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
PAN_GDP growth (annual %),Panama,PAN,GDP growth (annual %),13.0844817298478,9.20680945271981,5.3484564388666795,-4.49136434594459,2.70947377270372,4.94223365145383,3.56778822819548,-1.80905548111927,-13.3798437826649,1.5622470053329798,8.09899300563276,9.41900556221289,8.20168033396446,5.4557444355758395,2.8501468139855,1.7516787571155,4.0797032057862594,6.460990440028991,7.34150070288591,3.91720658872848,2.71537415482821,0.574272790634538,2.2291494166373,4.205495944815721,7.522079657846191,7.19127940233535,8.65246561056669,11.9839853947871,9.855654851584632,1.24299231776416,5.827839392469031,11.3137317481848,9.77890394560946,6.90327256581698,5.0667432180278205,5.7327636321358,4.95349994364463,5.599006763021849,3.6921008636812203,3.00638929488115
"PAN_Industry (including construction), value added (% of GDP)",Panama,PAN,"Industry (including construction), value added (% of GDP)",25.2171372430304,24.5641815774541,24.6184980855122,22.960711463482102,23.3918364903921,25.7710676931503,24.931450961248803,24.256505367947696,21.6622517438129,20.8272364589915,19.392813174205,21.575905495594803,21.4662547681876,22.667757947449104,22.1323305980345,22.5982901672716,22.5623864418539,21.3473131529181,21.016646004612,22.4584093972918,21.5483007107785,19.1977925731547,17.9316087447011,18.988628376384803,19.1095521137653,18.7151574508049,18.7841868748297,17.7393876916945,19.8316759122554,19.2497272781141,19.2090433861068,19.837283991904602,21.535158559178,25.1375,26.6346163476658,27.559311317632798,28.440604617347997,29.346341149809497,29.494136180640602,29.5229997245542
"PAN_Population, total",Panama,PAN,"Population, total",1978487.0,2025971.0,2073757.0,2121860.0,2170325.0,2219201.0,2268500.0,2318264.0,2368551.0,2419426.0,2470947.0,2523118.0,2575954.0,2629580.0,2684116.0,2739668.0,2796291.0,2853913.0,2912316.0,2971196.0,3030328.0,3089648.0,3149188.0,3209048.0,3269356.0,3330217.0,3391666.0,3453675.0,3516204.0,3579215.0,3642687.0,3706483.0,3770624.0,3835437.0,3901315.0,3968487.0,4037078.0,4106771.0,4176873.0,4246439.0
PAN_Émissions totales de GES (kt d’équivalent CO2),Panama,PAN,Émissions totales de GES (kt d’équivalent CO2),6952.0314,6658.0435,7120.1752,7462.5508,6872.8311,6734.0579,6906.3482,6921.9705,6503.0435,6614.2748,6814.4507,7309.7313,8021.8998,8212.4499,8471.1861,8817.5947,8891.1129,8870.4953,10070.7361,8736.7085,9158.7515,11337.6568,10475.8582,10850.464,10819.0091,10588.624,11987.7807,11689.1502,15082.5873,15489.511267271699,15428.76050942,15860.4557625829,16248.7722905672,,,,,,,
PER_Alternative and nuclear energy (% of total energy use),Peru,PER,Alternative and nuclear energy (% of total energy use),5.355064607025519,6.070652366306669,6.26138907768914,6.57508290267387,6.88956290013025,7.62613983026978,8.02877127950121,8.4555368650572,8.23762283792704,8.997279513869179,7.89470932833655,9.04579866628449,7.184572135214231,8.20254882546338,8.32107988491219,8.00253508530388,8.24951149240663,8.55196816796769,9.27607319411034,9.253394130823109,10.3304586411609,11.728534025510001,11.9530423717244,12.5470396214834,10.829173215335,10.567686496823699,11.820747364397599,10.5891950809756,9.86731056635051,9.631973210782679,8.85479033926984,9.15572318501839,8.17376426173504,8.43171079816171,7.18231926435614,,,,,
PER_Energy use (kg of oil equivalent per capita),Peru,PER,Energy use (kg of oil equivalent per capita),641.554832823387,629.819265000214,625.8342710722619,561.904665006235,562.308117301335,535.080791500597,532.651579920579,534.7107281844239,514.408210969185,464.65107441207704,441.034571701801,423.97001773081,404.347132458663,423.518733725473,430.570975097151,451.50486683490305,456.48389517514505,433.85557722250394,448.404404042675,470.011016441912,461.893192215373,440.125995898771,438.11420315318605,425.17013413523597,466.067757296832,489.65233619505,471.44536328587503,505.950400260445,526.396580501505,547.426557224403,643.065820568331,649.2562375791571,692.9539738449339,684.15409061608,790.217192157794,,,,,
PER_GDP (current US$),Peru,PER,GDP (current US$),18134029179.6393,21649137620.3055,21793496819.3379,17345624453.6916,17599660054.286,16548827018.2872,15244232957.876001,20702298396.9717,15439408447.2288,22499559086.0343,26410386669.3609,34341465998.2003,35966302303.263,34832077220.8537,44882079766.8913,53312793687.3836,55252414130.3019,58147522522.5225,55501467877.381,50187324567.882996,51744749133.213,52030158775.4055,54777553515.0809,58731030121.8671,66768703497.5687,76060606060.606,88643193061.748,102170981144.136,120550599815.441,120822986521.479,147528937028.778,171761737046.585,192648999090.082,201175469114.327,200789362451.567,189805300841.603,191895943823.887,211007207483.515,222044970486.21698,226848050819.525
PER_GDP growth (annual %),Peru,PER,GDP growth (annual %),5.9433353983084105,5.55204181484046,-0.2227234441863,-10.408085798297,3.60828653816966,2.06113206625895,9.42596236073652,9.726146430503722,-9.44127344629393,-12.3120414471296,-4.982563536466049,2.2192591027909,-0.540509124723926,5.24357700773291,12.308366184844502,7.41139504735119,2.79897307912609,6.476824420797089,-0.39153755583382105,1.49491064308833,2.69437139806912,0.617892325624297,5.453528938187669,4.16502313666112,4.95820320611745,6.28506032509601,7.528899044059401,8.518387769095499,9.126568301464198,1.0958236592427,8.332459107495769,6.327192401611169,6.139724705604349,5.85251821084928,2.38215737180541,3.25224477218451,3.95331871520767,2.51883544233135,3.97693571755005,2.1501313906839
"PER_Population, total",Pérou,PER,"Population, total",17547610.0,17985393.0,18426415.0,18870993.0,19319746.0,19772872.0,20230384.0,20691283.0,21153459.0,21614193.0,22071433.0,22522378.0,22966818.0,23408131.0,23851408.0,24299160.0,24753824.0,25210954.0,25658062.0,26078293.0,26459944.0,26799285.0,27100968.0,27372226.0,27624213.0,27866145.0,28102056.0,28333052.0,28562317.0,28792655.0,29027674.0,29264318.0,29506788.0,29773987.0,30090359.0,30470734.0,30926032.0,31444297.0,31989256.0,32510453.0
PER_Émissions totales de GES (kt d’équivalent CO2),Pérou,PER,Émissions totales de GES (kt d’équivalent CO2),60578.725,60095.34099999999,60744.53,57027.024000000005,53958.176,53619.780999999995,57184.193,62286.655999999995,60300.157999999996,57774.678,59544.1966,57289.42,59369.573,62945.458,57507.247,63406.514,66878.351,67172.281,70299.961,64302.170999999995,66574.04400000001,49674.782,51029.14599999999,53092.700999999994,56438.522000000004,68557.45599999999,58736.852999999996,70911.51299999999,63708.119000000006,64753.407771013,71614.2940211242,73289.702901321,74806.9567445781,,,,,,,
"PHL_Agriculture, forestry, and fishing, value added (% of GDP)",Philippines,PHL,"Agriculture, forestry, and fishing, value added (% of GDP)",25.115590217806,24.8909785650364,23.3481620672369,22.3652516954457,24.752850913569798,24.5774048188178,23.9464793960127,24.009320936663297,22.9628545187454,22.6927831397686,21.9038150379164,20.982827875715802,21.8208750043468,21.604292292009898,22.0036599225486,21.6268414035828,20.617821450309897,18.8723321752654,14.759835284923199,15.211120402952302,13.941095210615199,13.3028093036183,13.4484134151638,13.150947662449301,13.9844036908162,13.517547003711801,13.3612491071543,13.606507617620899,14.5160747579524,14.5402133151214,13.7488650525343,14.0957351515133,13.0958070110413,12.4734251042483,12.271681620873801,10.996499155011499,10.2051255324733,10.1829541316561,9.650140358056632,8.82442212100861
PHL_Alternative and nuclear energy (% of total energy use),Philippines,PHL,Alternative and nuclear energy (% of total energy use),9.317299230751221,11.9935960733234,14.561948356342599,15.2904372187977,19.2297623410387,19.8416270760308,18.734477749094,17.503346011444,17.9027095555178,18.5634836569002,2.78262402954439,2.7272859819635498,2.32177764210963,2.4509429917708196,2.63473322226975,2.50597532060364,2.6708303287928103,2.53706542603436,2.62224572180902,3.38050071397372,3.37153963835051,3.2783118466982204,3.05023041723979,3.1551468848339304,3.2962514687332303,3.2351283625897302,3.66914909543006,3.3758965975627597,3.57870509447225,3.7351788556437797,3.09187691424461,3.38729634944741,3.3250829360337297,3.09709334037404,2.90636149038805,,,,,
PHL_Energy use (kg of oil equivalent per capita),Philippines,PHL,Energy use (kg of oil equivalent per capita),473.30644536839503,462.94917095239003,462.322565867609,489.29341278414904,428.210060605326,437.81509195752,426.151819856586,433.729832559593,446.802152448301,457.781403408412,463.833795728131,451.781903417025,460.96235817235396,449.732050549251,470.717551387846,481.797669978864,486.976656552209,501.070177378655,504.152091036409,506.296883888485,512.7471102554371,480.60482267283095,477.041282164926,468.547001732205,457.904979524272,450.078741981726,438.843548386638,432.26461214089795,441.190209694587,413.211642311344,429.908697520549,425.517421792207,444.94956509666997,453.060077382016,474.29787735808196,,,,,
PHL_GDP (current US$),Philippines,PHL,GDP (current US$),32450541843.0652,35646416952.5425,37140163934.4262,33212180658.1659,31408492876.691,30734335448.9905,29868339080.8263,33195933429.6008,37885440418.6834,42575183905.5606,44311593755.7845,45417561302.2497,52976344928.9564,54368083953.1119,64084460124.4644,74119987244.5011,82848140618.0266,82344260570.6685,72207028767.7598,82995145792.9341,83670261707.729,78921071498.2504,84307369867.9049,87039145965.0093,95001994599.5644,107419986400.188,127652908954.836,155980408071.673,181006859907.40198,176131654909.911,208368892318.654,234216730703.492,261920542606.121,283902829720.159,297483553299.475,306445871631.48303,318627003965.493,328480738147.729,346841896889.553,376795508679.676
PHL_GDP growth (annual %),Philippines,PHL,GDP growth (annual %),5.14891129434363,3.42326917720806,3.61932760604162,1.87461646827225,-7.323682584321739,-7.306608835939981,3.4167828055323195,4.31163482025792,6.752544481383411,6.20531111660907,3.03696629398209,-0.578334651228218,0.337603030199716,2.11630717914126,4.38762334121958,4.6786922192224,5.845873472207691,5.18536227553224,-0.576718146342273,3.0819164578913503,4.41122216004747,3.04923134410974,3.7162550018348504,5.0869111341207,6.56922851280078,4.94250511783582,5.316416822174389,6.51929155037081,4.344487304883541,1.4483230628293202,7.33449996041739,3.8582328274783904,6.896951710574781,6.75053130177827,6.34798748250283,6.3483097167198,7.149456749598699,6.93098832586378,6.3414855714876,6.04057525673343
"PHL_Industry (including construction), value added (% of GDP)",Philippines,PHL,"Industry (including construction), value added (% of GDP)",38.7878514373392,39.1727865452634,38.8281621933494,39.2332765249528,37.9077602429831,35.068012163327104,34.5758736842797,34.432688308112304,35.1555715719323,34.8982758546168,34.472172790203096,34.014443782947396,32.8371162487172,32.683218296633896,32.5298948805977,32.0625766349712,32.0859128458573,32.1330276836072,34.3902016544877,33.0558787265731,34.9752847688207,34.8976152580913,34.783435262726606,34.54056403077,33.6186962063578,33.8136763057522,33.4625853300738,33.0008609330084,32.7652884109015,31.522542681533498,32.339556045623695,31.3386827826957,31.399493363390498,30.7754466316417,31.0474444750241,30.481950983722,30.285917167213803,30.1265505769008,30.563740154978102,30.1658858891644
"PHL_Population, total",Philippines,PHL,"Population, total",47357743.0,48672838.0,50023563.0,51408912.0,52827040.0,54275822.0,55755355.0,57263836.0,58795001.0,60340767.0,61895160.0,63454786.0,65020116.0,66593904.0,68180859.0,69784088.0,71401749.0,73030884.0,74672014.0,76325927.0,77991755.0,79672873.0,81365258.0,83051971.0,84710542.0,86326250.0,87888675.0,89405482.0,90901965.0,92414158.0,93966780.0,95570047.0,97212638.0,98871552.0,100513138.0,102113212.0,103663927.0,105173264.0,106651922.0,108116615.0
PHL_Émissions totales de GES (kt d’équivalent CO2),Philippines,PHL,Émissions totales de GES (kt d’équivalent CO2),90455.034,87094.481,87027.695,91682.474,83765.23700000001,82498.31,82667.584,83709.076,92300.675,94618.11,96355.436,96239.31599999999,102098.065,106302.855,117252.259,125623.45199999999,134296.64800000002,140736.42,163224.106,140842.114,150078.87,142869.331,138051.043,140443.044,142978.772,146433.72,201211.25699999998,149106.274,152332.054,223801.40258296602,159940.452828914,163797.78766544,167297.549725585,,,,,,,
"PNG_Agriculture, forestry, and fishing, value added (% of GDP)",Papua New Guinea,PNG,"Agriculture, forestry, and fishing, value added (% of GDP)",33.1186581581875,33.3928027599334,32.4262520009147,32.676784130688404,37.367570416027796,33.7651114324858,32.1890914745558,29.863711938608798,29.147345509605397,28.115047443937396,28.974058903842398,25.9790326159308,24.4731233720104,27.5667235109203,32.3635245827532,33.8127754370672,31.6452529177153,35.033052714842604,33.6921420882669,34.2572664869396,33.9663920787198,34.411280936487,37.9906481918408,38.3485879322483,35.9686628123206,,20.403237057539503,19.608590823475,20.1748721590487,21.6434677774704,19.6083870979546,19.1997113715188,19.2739507668723,19.2600193533343,17.6919442750767,17.4569301700841,17.866340429492602,17.649568905745,,
PNG_GDP (current US$),Papua New Guinea,PNG,GDP (current US$),2545983007.89984,2498068350.66865,2368584969.53284,2562492524.8176103,2552526263.0759,2423373088.0735803,2648033765.69899,3143848331.31402,3655979702.45646,3546460176.99115,3219730364.99623,3787394957.98319,4377980510.05598,4974550286.18152,5502786069.65174,4636057476.42568,5155311077.389979,4936615298.793671,3789443014.6166205,3477038204.01733,3521339699.0740705,3081024212.4292397,2999511040.19764,3536411824.2958,3927157866.96465,4865892972.27595,8355006706.578991,9545177014.1301,11670840931.8173,11619637798.991001,14250755231.1257,17984910501.8979,21295659243.6168,21261432791.2675,23210682538.3928,21723531173.2409,20759069103.0961,22742613553.6879,23412495063.4985,24969611434.7684
PNG_GDP growth (annual %),Papua New Guinea,PNG,GDP growth (annual %),-2.30345119912241,-0.274829571101904,0.352944287501941,3.22316306542881,-0.354726456136603,4.00019034769514,4.69305706648863,2.7704948353877206,2.9092404838430603,-1.4195798851755101,-3.01216922049173,9.54689770861241,13.8490852689481,18.2022859527298,5.942109059677691,-3.3124487782966603,7.73369579796399,-3.90438965639359,-3.76911321783457,1.85555399408817,-2.49484199260023,-0.12128860556477199,-0.158900533082658,2.16410250222083,2.7211757409823503,6.34479592309654,5.4099440910731,7.815189228623849,-0.29645784588055296,6.80042148322096,10.1284540720232,1.10754362619616,4.6571195968623895,3.8249463280067597,13.543770621654598,9.48354844060211,4.07777365190216,3.53752772339615,-0.7544925268841779,5.62379797684798
"PNG_Industry (including construction), value added (% of GDP)",Papua New Guinea,PNG,"Industry (including construction), value added (% of GDP)",26.8426907089749,23.239352843207197,23.2334781614452,27.887981330221702,23.560185570903503,26.2324191975406,28.371496326244998,31.682024723470697,34.166114633607805,29.546564008274004,30.4108900591639,34.4242234302197,39.7489983424106,38.9122886318341,32.311086197855396,32.064506755775106,34.8109555977453,29.8025312164529,31.354759341842197,35.086427584332,39.3290741387457,38.4906168540731,34.9054094633435,35.25167329075121,36.990625566481,,35.3656202972197,34.5397977398031,34.3859870110461,29.771641748958697,33.1688098579342,31.3362203529409,27.573180331445798,26.540781668249195,32.7848332669184,34.8054150043343,34.7297972212884,36.3598597357265,,
"PNG_Population, total",Papouasie-Nouvelle-Guinée,PNG,"Population, total",3571205.0,3668104.0,3768483.0,3871492.0,3975956.0,4081030.0,4186499.0,4292563.0,4399324.0,4506991.0,4615839.0,4725547.0,4836217.0,4949051.0,5065661.0,5187060.0,5314248.0,5446641.0,5581762.0,5716161.0,5847586.0,5974629.0,6098621.0,6223377.0,6354245.0,6494903.0,6646895.0,6808514.0,6976201.0,7144776.0,7310507.0,7472200.0,7631002.0,7788379.0,7946731.0,8107775.0,8271760.0,8438029.0,8606316.0,8776109.0
PNG_Émissions totales de GES (kt d’équivalent CO2),Papouasie-Nouvelle-Guinée,PNG,Émissions totales de GES (kt d’équivalent CO2),18483.1879,16620.8831,71592.048,32603.1909,19816.9529,20888.2178,31682.0336,49888.549000000006,22162.3659,23682.252999999997,29504.072,58949.5509,56368.47900000001,37196.2796,58386.856,35410.1243,34368.4362,143275.032,8730.3242,6685.108,8257.4614,10359.9409,84384.8163,10217.6916,19650.1578,9453.0338,14195.8728,9773.2384,9516.4689,11298.7329775057,10667.5964883463,10888.0894662948,11087.457056450501,,,,,,,
